elbow_angle,back_angle,hip_height_ratio,torso_length,body_tilt,elbow_spread,lateral_alignment,knee_angle,label,video_source,frame_number
120.04358345394516,155.70747717584752,1.1804243989242853,0.212515025524798,116.9905022647484,0.06644853949546814,0.189365953207016,169.63372930218054,BACK_SAGGING,pushup_back_01.mp4,51
118.23478399677414,156.20013369270708,1.174499002243774,0.21135165398177233,116.35954459028585,0.06761583685874939,0.18937426805496216,170.77359853672584,BACK_SAGGING,pushup_back_01.mp4,54
115.81208088868385,154.50419661412704,1.1728860252838988,0.2113925570880683,116.42328227444249,0.06892547011375427,0.189306378364563,165.211238655419,BACK_SAGGING,pushup_back_01.mp4,57
115.73889100173484,152.5475679012316,1.1819552506676811,0.21359312632219882,117.51310994236772,0.0693102478981018,0.18943443894386292,163.47477997596582,BACK_SAGGING,pushup_back_01.mp4,60
115.3375764119729,150.18252003827354,1.1925001979041452,0.21489453847926387,118.78723775940907,0.06803527474403381,0.1883339285850525,163.36348834448668,BACK_SAGGING,pushup_back_01.mp4,63
116.99711313181487,150.57861469481685,1.1963489759946713,0.2152942801022775,119.12393261882434,0.0672508180141449,0.18807169795036316,162.08951633601885,BACK_SAGGING,pushup_back_01.mp4,66
118.88499110670068,150.73489208221497,1.2010481531906152,0.2158354857783087,119.53331413582632,0.06571662425994873,0.18778902292251587,161.35773987021673,BACK_SAGGING,pushup_back_01.mp4,69
122.86468881465024,151.8873571903654,1.2159048088917879,0.2177672464269272,120.87133785642189,0.061605364084243774,0.18691128492355347,160.98594282233717,BACK_SAGGING,pushup_back_01.mp4,72
135.53428975413416,151.98746608300232,1.2541205822839518,0.22482656852863048,123.74756905474464,0.0507066547870636,0.18693804740905762,160.50838556940016,BACK_SAGGING,pushup_back_01.mp4,75
140.4048975127173,153.0717546429095,1.2885917414895984,0.231312262834234,126.0415556265552,0.047179996967315674,0.18703261017799377,161.65764319442255,BACK_SAGGING,pushup_back_01.mp4,78
144.42394445666042,153.36224359977558,1.3233118436704354,0.23690870433733546,128.26357328901062,0.0436151921749115,0.1860087811946869,164.38186044144393,BACK_SAGGING,pushup_back_01.mp4,81
149.97989812344906,152.15355312104978,1.3474039823281199,0.23804704548903735,130.33364049895303,0.03432708978652954,0.18145501613616943,165.96688898414052,BACK_SAGGING,pushup_back_01.mp4,84
158.65111729696858,153.85150221278988,1.36743320705483,0.23816448714083338,131.4362859194211,0.023405373096466064,0.17854419350624084,162.41052943370923,BACK_SAGGING,pushup_back_01.mp4,87
167.80257281514153,153.53457861874108,1.3852899984187022,0.2386067601625467,132.8786722156798,0.010859936475753784,0.17484381794929504,161.46130643823926,BACK_SAGGING,pushup_back_01.mp4,90
171.9399772725209,152.83186386587647,1.4244103505100092,0.2428826250956422,135.02654133624844,0.002472400665283203,0.17165729403495789,159.85569712095082,BACK_SAGGING,pushup_back_01.mp4,93
169.82005294450846,152.0807579088392,1.4348223407697311,0.24521312737376774,135.44713411178574,0.005078613758087158,0.17202621698379517,160.82934219380903,BACK_SAGGING,pushup_back_01.mp4,96
172.0451456381987,150.94070755209964,1.4571395236956437,0.24836194372734793,136.66211840719012,0.0006007552146911621,0.17044293880462646,162.04718690906867,BACK_SAGGING,pushup_back_01.mp4,99
169.42124357926582,151.33494283401706,1.4410501597068504,0.2472163974299958,135.71929076379982,0.004525125026702881,0.17259278893470764,162.83451807525805,BACK_SAGGING,pushup_back_01.mp4,102
167.68729052064435,151.73720264407575,1.4248533351145962,0.24516111699328863,134.83823392116892,0.0072647035121917725,0.1738368272781372,163.70971744148835,BACK_SAGGING,pushup_back_01.mp4,105
164.89620086414496,151.3369316429854,1.4163377784357765,0.24379823303030818,134.41663155742197,0.011291474103927612,0.17413079738616943,159.4750789093861,BACK_SAGGING,pushup_back_01.mp4,108
163.81836973648856,147.41669799791546,1.4263001440791003,0.24574951397014186,135.68010746687094,0.012317299842834473,0.17168894410133362,157.50475195941237,BACK_SAGGING,pushup_back_01.mp4,111
159.979293097751,145.1241477757008,1.411578837092201,0.244923144059587,135.34081667217762,0.016775161027908325,0.17214637994766235,156.7500778665021,BACK_SAGGING,pushup_back_01.mp4,114
152.21201796722463,143.38723070154742,1.3857091214659816,0.24049767528805704,134.54948531358036,0.026976823806762695,0.17138251662254333,155.61082353597973,BACK_SAGGING,pushup_back_01.mp4,117
144.25173076786965,144.577397054526,1.3317596025405762,0.23143312000007157,131.32880062199163,0.03516003489494324,0.1737847924232483,156.55434545458291,BACK_SAGGING,pushup_back_01.mp4,120
136.92873044419142,144.47686139216066,1.2897441823373015,0.2246724573497653,128.42114926509555,0.04266852140426636,0.1760178804397583,158.21391753239783,BACK_SAGGING,pushup_back_01.mp4,123
127.87733960430346,145.0316615111745,1.2554178471812243,0.2192227486970814,125.74966288204637,0.055807918310165405,0.17791202664375305,150.81096380838468,BACK_SAGGING,pushup_back_01.mp4,126
127.56543727165909,145.38866927553582,1.2354577726609597,0.21627626317723678,124.23575577037381,0.06124085187911987,0.17879816889762878,159.70794173109968,BACK_SAGGING,pushup_back_01.mp4,129
125.00963388996934,146.4011137538626,1.2278308836340972,0.21720751963506718,123.17346396930266,0.06206792593002319,0.18180298805236816,161.44613999406175,BACK_SAGGING,pushup_back_01.mp4,132
122.2625077930882,147.11490938697207,1.220569563818583,0.2176510733902319,122.16999947319978,0.06412386894226074,0.1842322051525116,160.99161496108692,BACK_SAGGING,pushup_back_01.mp4,135
119.63988715895844,146.75618170430718,1.2230515538436169,0.2195327246915232,122.44663729946149,0.0659586489200592,0.1852583885192871,164.6820981477782,BACK_SAGGING,pushup_back_01.mp4,138
120.1334283660496,145.44456738438973,1.225531627813577,0.2188592967913928,122.92278543403158,0.06639352440834045,0.1837078034877777,162.1764718004367,BACK_SAGGING,pushup_back_01.mp4,141
124.33652292074922,144.6151084900619,1.2388672693898566,0.22246570479404923,123.95153262896739,0.06171232461929321,0.18453383445739746,160.8625998725245,BACK_SAGGING,pushup_back_01.mp4,144
128.02115666754867,150.61976677396981,1.230101368968357,0.21928916146960153,122.7937980255939,0.0559636652469635,0.18433651328086853,162.7101453346215,BACK_SAGGING,pushup_back_01.mp4,147
129.522113577612,155.39058109031282,1.2155958774389308,0.2140217861831515,120.84453757049927,0.05395263433456421,0.18374782800674438,158.55870182747623,BACK_SAGGING,pushup_back_01.mp4,150
138.31638460877423,157.506643584597,1.241458003107297,0.2190872770490731,122.33867830256442,0.048810482025146484,0.1851036548614502,160.3542790197137,BACK_SAGGING,pushup_back_01.mp4,153
141.84686526725986,161.8480213599824,1.2472866750309057,0.2208371459470012,121.96833236628807,0.046146392822265625,0.1873418688774109,163.0813084019709,BACK_SAGGING,pushup_back_01.mp4,156
147.53761368412884,165.48558864554053,1.2569058548607495,0.2213425689770709,122.32230645607994,0.04005002975463867,0.1870429813861847,166.33829299094933,BACK_SAGGING,pushup_back_01.mp4,159
150.9977741216414,168.56566385643268,1.282396694186927,0.22464969500752993,123.63239822433911,0.037030965089797974,0.1870414912700653,170.6790660993754,BACK_SAGGING,pushup_back_01.mp4,162
157.16315424763891,173.64972048250792,1.2809544832494433,0.22187722894213716,123.00063339582583,0.02675953507423401,0.1860770285129547,168.2191906515812,BACK_SAGGING,pushup_back_01.mp4,165
164.5832099384933,178.21720271204293,1.2589973790745863,0.21291316495400964,120.55290025219895,0.016335338354110718,0.1833493411540985,168.54896779991992,BACK_SAGGING,pushup_back_01.mp4,168
164.56140714807373,171.4575301585062,1.226240662426684,0.20334288026345645,117.2699739704798,0.015094995498657227,0.18074047565460205,165.14039734872296,BACK_SAGGING,pushup_back_01.mp4,171
167.10620926446998,165.47604287869586,1.202160787297634,0.19939344341820686,114.18956591148432,0.011683493852615356,0.1818838119506836,164.0657531239798,BACK_SAGGING,pushup_back_01.mp4,174
170.37811728736645,159.8721184483272,1.1759139517616555,0.1946360535123444,111.1335937307871,0.007883071899414062,0.18154388666152954,174.53541358044703,BACK_SAGGING,pushup_back_01.mp4,177
171.69102712353902,156.3697242625245,1.164432055185298,0.19492517503667567,109.30447816192552,0.006986558437347412,0.18396437168121338,179.23585848548245,BACK_SAGGING,pushup_back_01.mp4,180
171.69103157130303,152.66871167752592,1.1518015002237587,0.19406585507892812,107.60348449651889,0.0057617127895355225,0.1849772334098816,176.89502448600862,BACK_SAGGING,pushup_back_01.mp4,183
171.88245638138483,151.31569742524897,1.13403049357788,0.1910348748383902,106.06785694758108,0.0037178099155426025,0.1835712194442749,173.74777515098745,BACK_SAGGING,pushup_back_01.mp4,186
169.70672496220794,152.58595669597284,1.1417150838485752,0.19276175100232287,107.04401619582559,0.006490170955657959,0.18429473042488098,177.5227529368161,BACK_SAGGING,pushup_back_01.mp4,189
167.952027656891,157.19605311210293,1.1655025094051008,0.19619736267595378,109.72108361128639,0.008926242589950562,0.1846884787082672,178.22555243749957,BACK_SAGGING,pushup_back_01.mp4,192
167.15867550295414,162.69556166776488,1.1860023671761668,0.1991533548373562,112.4744738999615,0.009413927793502808,0.1840260624885559,171.39623180136311,BACK_SAGGING,pushup_back_01.mp4,195
163.67066384492898,171.59234430267816,1.2217828565330677,0.20881941105422286,116.41676707932965,0.016108602285385132,0.18701261281967163,165.16792689638729,BACK_SAGGING,pushup_back_01.mp4,198
159.61420104484233,177.5476156958725,1.2518177522747482,0.21912712660362726,119.8063902644787,0.023038655519485474,0.19013595581054688,162.9429047699457,BACK_SAGGING,pushup_back_01.mp4,201
155.37485187247532,171.44151905185825,1.2604325224443587,0.21926929198377904,121.7180125084012,0.03024280071258545,0.18651726841926575,163.39219730500147,BACK_SAGGING,pushup_back_01.mp4,204
151.0860512751862,167.85690979822877,1.2561780367707283,0.22219020813721443,121.67165695080176,0.03589388728141785,0.1890963912010193,157.43657129995535,BACK_SAGGING,pushup_back_01.mp4,207
146.53923402470687,163.6541214503908,1.255867000874321,0.22388973862069447,122.17359601349199,0.04194420576095581,0.18950557708740234,164.02046717947908,BACK_SAGGING,pushup_back_01.mp4,210
143.33576067670535,154.7596219961037,1.2662938525408058,0.22702044010914835,124.14018193164482,0.04469451308250427,0.18789350986480713,165.2918731241929,BACK_SAGGING,pushup_back_01.mp4,213
133.94828450934466,153.70784720505083,1.2412103928107827,0.22487573913537814,122.19600574358034,0.0558018684387207,0.1902933120727539,159.88583946756702,BACK_SAGGING,pushup_back_01.mp4,216
125.21552768613778,154.3563368081196,1.2223813321895576,0.2209855177345772,120.71882504763508,0.06416210532188416,0.18997478485107422,160.76273003156257,BACK_SAGGING,pushup_back_01.mp4,219
121.5809096397969,153.55761645290073,1.2024317649510219,0.21690068680952423,119.2443948357263,0.065153568983078,0.18925261497497559,164.8817092459912,BACK_SAGGING,pushup_back_01.mp4,222
118.91301809368561,156.77159185138478,1.1799105745867733,0.21456946020361525,116.73583057328162,0.06999132037162781,0.1916276216506958,164.4781033105205,BACK_SAGGING,pushup_back_01.mp4,225
112.23831810301753,157.96517574972043,1.160303130685058,0.21229834976002385,114.47944824812184,0.07486361265182495,0.19321295619010925,160.31001890714055,BACK_SAGGING,pushup_back_01.mp4,228
110.85961063670567,157.7491199176147,1.1593670998947636,0.21248485685373922,114.36760162502927,0.0762113630771637,0.19355422258377075,160.38674934323606,BACK_SAGGING,pushup_back_01.mp4,231
113.8698855666196,160.26716937297124,1.155584887360021,0.21086835981371377,113.79302991925047,0.07377293705940247,0.19294461607933044,161.40997245498718,BACK_SAGGING,pushup_back_01.mp4,234
116.16223886427044,161.1642693352026,1.1612320747375442,0.20875114926037258,114.63295272816605,0.07123979926109314,0.18975216150283813,162.13213000700415,BACK_SAGGING,pushup_back_01.mp4,237
120.26352517148707,162.017610203519,1.1674847653179679,0.20879870845857748,115.24600562146179,0.06898689270019531,0.18885326385498047,162.24482486689186,BACK_SAGGING,pushup_back_01.mp4,240
130.09876352638219,163.04077403764822,1.1911765632147897,0.21298590541630008,117.3008076966777,0.06270727515220642,0.18925920128822327,162.601589094102,BACK_SAGGING,pushup_back_01.mp4,243
136.3841916386914,164.51659812291496,1.2066663378939377,0.21658314915430338,118.36801766729612,0.053089797496795654,0.19057196378707886,163.79218410328622,BACK_SAGGING,pushup_back_01.mp4,246
140.68924786545588,165.84096947620571,1.2346595334422377,0.2216113450371597,120.33552061083275,0.04832020401954651,0.19126594066619873,167.8782102403143,BACK_SAGGING,pushup_back_01.mp4,249
144.58311458466625,166.99895391901455,1.254670266452737,0.22243681262107307,121.99061486661655,0.0426936149597168,0.1886531114578247,169.82453651483317,BACK_SAGGING,pushup_back_01.mp4,252
147.00188867826014,168.28874978414888,1.2754769622220337,0.2277511597077218,123.09939474201758,0.03922000527381897,0.19078916311264038,170.83474979231514,BACK_SAGGING,pushup_back_01.mp4,255
157.46838067984353,170.35178001980177,1.3135814380265354,0.22906283270240274,125.60425283045814,0.026031821966171265,0.18623709678649902,171.94208651868715,BACK_SAGGING,pushup_back_01.mp4,258
162.05983635774007,173.3947176963902,1.3264130543389805,0.229346440074957,125.97869677660238,0.01876160502433777,0.18559101223945618,166.21340716517363,BACK_SAGGING,pushup_back_01.mp4,261
166.4407046679113,176.69849775043429,1.3266453033445644,0.22500000058399933,125.82850649097966,0.010411709547042847,0.18241962790489197,161.69886577571123,BACK_SAGGING,pushup_back_01.mp4,264
167.91242984258008,177.94295393013488,1.310733498061035,0.22007359689022177,124.06072516807374,0.008351564407348633,0.18231496214866638,165.98752384331112,BACK_SAGGING,pushup_back_01.mp4,267
168.3166280850261,174.6890248707184,1.2927986461667933,0.214612690886802,122.1807732766502,0.008196324110031128,0.18163880705833435,164.17395191946272,BACK_SAGGING,pushup_back_01.mp4,270
167.495609607175,173.0226503310535,1.2923945453587442,0.21165249218267365,121.9358548917773,0.00902646780014038,0.1796136498451233,164.9897912381069,BACK_SAGGING,pushup_back_01.mp4,273
167.23192720193927,172.01435023569425,1.2770084647726883,0.20994111060909987,120.73365251302678,0.008850276470184326,0.18045231699943542,169.8023739561774,BACK_SAGGING,pushup_back_01.mp4,276
166.3365707569177,170.428416373503,1.2489945930106592,0.20624007764272456,118.3223637557835,0.009656965732574463,0.18154898285865784,167.02622488977033,BACK_SAGGING,pushup_back_01.mp4,279
165.64526687637817,171.55812210811715,1.2470369888921367,0.20683258485759884,118.27479750626838,0.010985344648361206,0.18215197324752808,171.4585712319589,BACK_SAGGING,pushup_back_01.mp4,282
163.15273648328022,173.49729567292277,1.2528756225075106,0.20889601374498154,118.9512563172412,0.014622390270233154,0.18278798460960388,173.17894283985595,BACK_SAGGING,pushup_back_01.mp4,285
160.21792167794317,175.17262986754523,1.2378214941388999,0.20919449824493364,118.03653516867914,0.020104646682739258,0.18464261293411255,175.7234962170756,BACK_SAGGING,pushup_back_01.mp4,288
157.9165056925151,176.96250156859458,1.2449511727803702,0.2125710211166943,119.85632427971171,0.022999197244644165,0.1843549907207489,174.6062285873777,BACK_SAGGING,pushup_back_01.mp4,291
153.18149330434144,174.62815423347726,1.2242055802595617,0.2114931961161343,118.60940085756722,0.02866944670677185,0.1856682002544403,158.70559067552483,BACK_SAGGING,pushup_back_01.mp4,294
146.24947913992634,170.61118843282446,1.220368481373303,0.21190468916862246,118.94182241482702,0.03596106171607971,0.18543756008148193,164.4483235386451,BACK_SAGGING,pushup_back_01.mp4,297
141.60716921398387,167.55305520739347,1.214750146349567,0.21258486295171783,118.96160823321502,0.04106879234313965,0.18599724769592285,166.47971400816783,BACK_SAGGING,pushup_back_01.mp4,300
139.75861010279712,162.474581300392,1.2134061804087801,0.2133748314137032,119.62546745556332,0.04054024815559387,0.18547865748405457,167.42120012378177,BACK_SAGGING,pushup_back_01.mp4,303
128.6867976122272,157.60580140727944,1.2082102359698284,0.213819872012557,119.7071326573928,0.05204370617866516,0.18571466207504272,162.55556638265853,BACK_SAGGING,pushup_back_01.mp4,306
126.09853749502737,153.39742615430683,1.2097217313012854,0.21470960540288828,120.37421270492926,0.05436268448829651,0.1852358877658844,165.1472245120606,BACK_SAGGING,pushup_back_01.mp4,309
123.53971807291195,149.76389602542662,1.2068892007261443,0.2162269651517897,120.24679006581833,0.056049644947052,0.1867876946926117,167.67510336553048,BACK_SAGGING,pushup_back_01.mp4,312
124.83519783356769,148.8403130010312,1.2027490028530627,0.21312603385015774,120.35254033879279,0.05633005499839783,0.18391042947769165,168.4068243798671,BACK_SAGGING,pushup_back_01.mp4,315
122.24170096064343,150.90891858497764,1.1978325632404225,0.21112685030994616,120.04585766238355,0.061640262603759766,0.1827537715435028,164.25010727048425,BACK_SAGGING,pushup_back_01.mp4,318
121.48109656077055,151.66530937572304,1.1972352772076666,0.21125297379203,119.96186783058369,0.06216555833816528,0.1830178201198578,165.0209529846584,BACK_SAGGING,pushup_back_01.mp4,321
123.82511647796939,154.97258654321388,1.1919474146556488,0.209511622537788,119.11673355269382,0.0605277419090271,0.18303295969963074,165.51052125662977,BACK_SAGGING,pushup_back_01.mp4,324
123.56257266577273,158.30540138719635,1.1832091624109609,0.2070235911753644,117.85708790791361,0.06031849980354309,0.183030366897583,162.81029868301957,BACK_SAGGING,pushup_back_01.mp4,327
125.0204405798704,162.8639120849142,1.1829955372624217,0.20696453120924807,117.04450453243815,0.05784815549850464,0.18433138728141785,161.98656303036876,BACK_SAGGING,pushup_back_01.mp4,330
127.43850553594271,168.69956518026308,1.1799233608068849,0.207413638102935,115.73256874402334,0.056217044591903687,0.1868424117565155,168.4738695612974,BACK_SAGGING,pushup_back_01.mp4,333
138.95077360213395,170.85897726514034,1.2073154372921493,0.2137897229486034,117.60631305238653,0.04672795534133911,0.18944787979125977,168.05683976953242,BACK_SAGGING,pushup_back_01.mp4,336
146.17333130647705,172.43136254316377,1.2295915671631354,0.21727396383692557,119.10018491619071,0.04131603240966797,0.18984490633010864,168.21281385182624,BACK_SAGGING,pushup_back_01.mp4,339
151.45058183956087,177.11702784482202,1.2328385019787107,0.21581688319218237,118.76722042988975,0.034650951623916626,0.18917858600616455,163.79656657181656,BACK_SAGGING,pushup_back_01.mp4,342
155.90980242775404,176.54556557746898,1.218222472021109,0.21181974288659122,116.70506586827847,0.030322670936584473,0.1892230212688446,163.56738207284602,BACK_SAGGING,pushup_back_01.mp4,345
161.9496962601833,172.16675306638885,1.2154818879098868,0.20810819638791814,115.91588378463202,0.02169671654701233,0.18717801570892334,164.17664797128484,BACK_SAGGING,pushup_back_01.mp4,348
166.78845931799611,170.22147635277773,1.2246531641922258,0.2033392896992146,116.6102826877109,0.01261526346206665,0.18179810047149658,165.92986773926268,BACK_SAGGING,pushup_back_01.mp4,351
166.50306873609418,169.8860906330961,1.228453663064909,0.20408378435552682,116.78902838826637,0.013304173946380615,0.18217763304710388,169.5056288729048,BACK_SAGGING,pushup_back_01.mp4,354
167.22202667870692,164.22068461448345,1.200729322012395,0.19970847563017055,113.60411441642552,0.012512803077697754,0.1829979121685028,173.50082591500657,BACK_SAGGING,pushup_back_01.mp4,357
168.39899377213405,162.77092489410754,1.1952015693626805,0.19853781459301753,112.82318012643498,0.009610146284103394,0.18299192190170288,173.69791474204146,BACK_SAGGING,pushup_back_01.mp4,360
167.49965225318556,163.89010883115625,1.2027962607971738,0.20026280657483814,113.52922624884829,0.01083710789680481,0.18361052870750427,173.86487083490255,BACK_SAGGING,pushup_back_01.mp4,363
167.0710440125163,167.55400389657936,1.2140048463638904,0.20237800795094413,115.0360523016062,0.011212766170501709,0.18336093425750732,175.05505450747037,BACK_SAGGING,pushup_back_01.mp4,366
165.0479605042117,171.37495322572096,1.2265204527281994,0.2060082678568711,116.64727804554305,0.01425662636756897,0.18412473797798157,171.33064259883184,BACK_SAGGING,pushup_back_01.mp4,369
161.11371069588697,177.89224688259748,1.2403741859700421,0.21281422801686517,118.63188451621494,0.022243589162826538,0.1867879331111908,162.42776093964181,BACK_SAGGING,pushup_back_01.mp4,372
155.6979940228362,171.86705775837143,1.2446829966365067,0.21799631180490667,120.35412008269378,0.029279977083206177,0.1881101131439209,156.7933981997433,BACK_SAGGING,pushup_back_01.mp4,375
148.23111488569901,169.41383324209207,1.2255451787889302,0.21800554547104298,118.99915483807065,0.03882405161857605,0.19067081809043884,160.76354325079254,BACK_SAGGING,pushup_back_01.mp4,378
140.39907988729502,166.35712795042042,1.2232103338236233,0.22046800568820396,118.995293866122,0.04833844304084778,0.19283175468444824,160.75530730265058,BACK_SAGGING,pushup_back_01.mp4,381
133.2662988088308,163.19674300736494,1.208442784796367,0.21773684518107767,118.43063331811798,0.05359292030334473,0.19147393107414246,161.40745673566434,BACK_SAGGING,pushup_back_01.mp4,384
123.65491893834093,159.45141329088085,1.2017750428457814,0.21719611653294973,118.32921032525523,0.06593024730682373,0.19118118286132812,159.7512350766004,BACK_SAGGING,pushup_back_01.mp4,387
118.20790047787452,159.21011964105512,1.1822443650995134,0.21255228854791777,116.69870600425644,0.07323116064071655,0.18988803029060364,156.64756863274266,BACK_SAGGING,pushup_back_01.mp4,390
119.83665643772738,158.08432480745367,1.175481786936812,0.21249461490296032,116.09171664160846,0.07903853058815002,0.19083738327026367,154.3834872532935,BACK_SAGGING,pushup_back_01.mp4,393
115.16104595083442,154.22953398178097,1.1753756823224366,0.21314283315643084,116.27945259781526,0.0794709324836731,0.19111132621765137,152.91352142058557,BACK_SAGGING,pushup_back_01.mp4,396
119.07237904374753,154.07230694344912,1.1709644052006067,0.2113820897963811,115.98958813238998,0.08119818568229675,0.1900036633014679,155.15158386696257,BACK_SAGGING,pushup_back_01.mp4,399
115.17491513457612,154.4101560022499,1.1797049388121474,0.2134614014462545,116.79007124401993,0.07933086156845093,0.19054701924324036,154.48819146931945,BACK_SAGGING,pushup_back_01.mp4,402
119.53371432249212,156.4367070671932,1.1804221338478835,0.21208229622785665,116.75069414803022,0.0684504508972168,0.18938159942626953,152.32329042938792,BACK_SAGGING,pushup_back_01.mp4,405
123.22888630637722,158.89301279369678,1.1764820733156307,0.2113542763814905,116.18226893490304,0.06513020396232605,0.18966609239578247,157.05366870478292,BACK_SAGGING,pushup_back_01.mp4,408
132.99183424222784,161.32592695484414,1.1917075079163268,0.214312374661311,117.41799511561116,0.0585671067237854,0.19023644924163818,162.2497878884896,BACK_SAGGING,pushup_back_01.mp4,411
142.1148566003059,163.76166023216112,1.20879621541856,0.21714466478421174,118.48942458885614,0.050901561975479126,0.1908469796180725,165.2473649942204,BACK_SAGGING,pushup_back_01.mp4,414
148.00577478070667,169.0817329650652,1.2203765544785308,0.21827372203307505,118.70169083013046,0.046556949615478516,0.1914522349834442,165.68507313585772,BACK_SAGGING,pushup_back_01.mp4,417
151.6995364595614,172.48549093321176,1.2242529397360986,0.21891237374448275,118.45722598244113,0.04136258363723755,0.19245928525924683,166.08798215212076,BACK_SAGGING,pushup_back_01.mp4,420
156.2865083291026,178.31852710591843,1.2326617173231034,0.21576307515651835,118.57703187579946,0.034752875566482544,0.18947508931159973,165.64772443734674,BACK_SAGGING,pushup_back_01.mp4,423
161.42096097034997,177.05747404428035,1.2289042848345262,0.2085420744227255,118.01873428275692,0.026079297065734863,0.18409720063209534,164.11784595908026,BACK_SAGGING,pushup_back_01.mp4,426
166.33776792418453,173.88082770266394,1.2273823136117032,0.20082647791948702,118.02205108310851,0.01571977138519287,0.177280455827713,161.76981868692812,BACK_SAGGING,pushup_back_01.mp4,429
167.1930279937696,170.8200387244124,1.215683311625813,0.19837211418507492,116.39180182376097,0.013964176177978516,0.1776946485042572,163.03870885913867,BACK_SAGGING,pushup_back_01.mp4,432
167.64591824889584,170.93024755286598,1.2227816227792734,0.20001726591524854,116.69695342092575,0.012843489646911621,0.17869222164154053,164.949899648923,BACK_SAGGING,pushup_back_01.mp4,435
167.36187713000882,171.58126505425219,1.2291432264152393,0.20098455417743838,117.36936315136928,0.010520756244659424,0.1784842312335968,167.88262897385061,BACK_SAGGING,pushup_back_01.mp4,438
166.73903933419066,173.60974285665944,1.2273301956478535,0.20190931158648964,117.36955233553499,0.011938393115997314,0.17930516600608826,168.553203417138,BACK_SAGGING,pushup_back_01.mp4,441
166.2389532399724,175.9329557311802,1.2361140701031208,0.20481559495848997,118.26849879057357,0.013153254985809326,0.18038630485534668,168.53247484601948,BACK_SAGGING,pushup_back_01.mp4,444
165.69500098968498,178.016812981167,1.2629820352058871,0.20971770794584538,121.32430289429121,0.014245331287384033,0.17914575338363647,171.4534999938615,BACK_SAGGING,pushup_back_01.mp4,447
164.45625256960219,164.83777832006504,1.3213029232556888,0.2230727909051134,127.41049311018078,0.015486419200897217,0.17718282341957092,161.40036906863793,BACK_SAGGING,pushup_back_01.mp4,450
163.80682999234438,159.20988293920448,1.3415293410498283,0.2273974169874446,129.5932783332394,0.016760706901550293,0.1752244532108307,153.34561913163193,BACK_SAGGING,pushup_back_01.mp4,453
